customer_id,trans_date,tran_amount
CS7815,26/5/2018,38
CS7695,26/5/2018,41
CS8907,26/5/2018,79
CS7741,26/5/2018,26
CS7454,26/5/2018,47
CS8715,26/5/2018,76
CS8570,26/5/2018,67
CS8637,26/5/2018,18
CS8472,26/5/2018,49
CS7123,26/5/2018,32
CS8612,26/5/2018,24
CS7338,26/5/2018,61
CS7435,26/5/2018,69
CS8488,26/5/2018,37
CS7649,26/5/2018,17
CS7511,26/5/2018,55
CS3074,27/5/2018,61
CS3682,27/5/2018,40
CS6027,27/5/2018,36
CS5539,27/5/2018,95
CS1827,27/5/2018,90
CS4766,27/5/2018,99
CS1938,27/5/2018,74
CS1574,27/5/2018,44
CS3374,27/5/2018,80
CS3465,27/5/2018,67
CS6020,27/5/2018,90
CS4734,27/5/2018,48
CS3212,27/5/2018,71
CS3988,27/5/2018,79
CS1511,27/5/2018,43
CS3050,27/5/2018,50
CS4931,27/5/2018,102
CS5416,27/5/2018,61
CS4941,27/5/2018,49
CS3447,27/5/2018,91
CS3454,27/5/2018,36
CS1293,27/5/2018,73
CS5841,27/5/2018,89
CS1681,27/5/2018,96
CS2891,27/5/2018,82
CS2935,27/5/2018,55
CS6097,27/5/2018,96
CS4234,27/5/2018,94
CS1323,27/5/2018,67
CS3753,27/5/2018,55
CS2305,27/5/2018,97
CS2805,27/5/2018,49
CS2847,27/5/2018,83
CS4984,27/5/2018,94
CS3449,27/5/2018,48
CS5507,27/5/2018,86
CS3245,27/5/2018,48
CS2874,27/5/2018,66
CS2251,27/5/2018,42
CS5255,27/5/2018,69
CS2214,27/5/2018,96
CS4123,27/5/2018,50
CS3904,27/5/2018,89
CS4196,27/5/2018,104
CS4067,27/5/2018,96
CS4448,27/5/2018,95
CS2268,27/5/2018,37
CS4778,27/5/2018,103
CS1773,27/5/2018,57
CS2737,27/5/2018,90
CS4941,27/5/2018,102
CS4103,27/5/2018,44
CS4320,27/5/2018,50
CS5937,27/5/2018,48
CS3249,27/5/2018,91
CS5333,27/5/2018,73
CS2277,27/5/2018,68
CS3008,27/5/2018,90
CS2173,27/5/2018,39
CS5272,27/5/2018,90
CS3267,27/5/2018,79
CS2063,27/5/2018,51
CS1565,27/5/2018,36
CS5469,27/5/2018,93
CS2760,27/5/2018,60
CS3860,27/5/2018,97
CS3515,27/5/2018,92
CS4662,27/5/2018,56
CS4218,27/5/2018,69
CS4128,27/5/2018,95
CS1113,27/5/2018,94
CS5160,27/5/2018,89
CS3001,27/5/2018,62
CS5440,27/5/2018,68
CS5727,27/5/2018,72
CS4054,27/5/2018,39
CS4294,27/5/2018,54
CS7293,27/5/2018,18
CS7681,27/5/2018,26
CS8891,27/5/2018,29
CS8935,27/5/2018,13
CS7323,27/5/2018,17
CS8805,27/5/2018,12
CS8268,27/5/2018,25
CS7773,27/5/2018,56
CS8277,27/5/2018,62
CS8173,27/5/2018,23
CS8063,27/5/2018,28
CS7565,27/5/2018,40
CS8760,27/5/2018,35
CS7113,27/5/2018,68
CS4935,28/5/2018,86
CS1705,28/5/2018,99
CS6037,28/5/2018,46
CS4651,28/5/2018,46
CS1947,28/5/2018,37
CS3635,28/5/2018,91
CS1653,28/5/2018,49
CS4745,28/5/2018,79
CS1682,28/5/2018,88
CS1670,28/5/2018,86
CS1566,28/5/2018,82
CS5961,28/5/2018,98
CS2107,28/5/2018,50
CS3804,28/5/2018,50
CS2858,28/5/2018,103
CS1788,28/5/2018,96
CS4157,28/5/2018,83
CS4201,28/5/2018,84
CS5882,28/5/2018,100
CS5489,28/5/2018,64
CS5668,28/5/2018,72
CS1709,28/5/2018,88
CS4107,28/5/2018,70
CS4677,28/5/2018,58
CS5552,28/5/2018,82
CS1276,28/5/2018,104
CS1216,28/5/2018,95
CS3744,28/5/2018,103
CS5303,28/5/2018,87
CS3854,28/5/2018,38
CS5420,28/5/2018,102
CS4049,28/5/2018,46
CS5021,28/5/2018,105
CS4390,28/5/2018,63
CS5362,28/5/2018,101
CS3535,28/5/2018,72
CS4248,28/5/2018,101
CS3371,28/5/2018,47
CS1245,28/5/2018,62
CS6075,28/5/2018,54
CS3776,28/5/2018,82
CS4027,28/5/2018,80
CS1713,28/5/2018,69
CS1281,28/5/2018,102
CS1940,28/5/2018,79
CS3081,28/5/2018,87
CS1822,28/5/2018,98
CS4483,28/5/2018,98
CS5522,28/5/2018,81
CS5717,28/5/2018,90
CS2506,28/5/2018,59
CS5356,28/5/2018,61
CS4390,28/5/2018,100
CS3947,28/5/2018,87
CS2667,28/5/2018,37
CS3795,28/5/2018,52
CS3381,28/5/2018,69
CS4894,28/5/2018,50
CS3002,28/5/2018,54
CS4376,28/5/2018,95
CS2117,28/5/2018,87
CS4408,28/5/2018,63
CS5270,28/5/2018,91
CS2798,28/5/2018,78
CS3382,28/5/2018,95
CS5631,28/5/2018,54
CS5076,28/5/2018,68
CS2542,28/5/2018,104
CS5372,28/5/2018,41
CS3241,28/5/2018,72
CS1360,28/5/2018,41
CS5560,28/5/2018,54
CS7705,28/5/2018,73
CS7947,28/5/2018,65
CS7653,28/5/2018,71
CS7682,28/5/2018,20
CS7566,28/5/2018,70
CS8107,28/5/2018,44
CS8858,28/5/2018,57
CS7788,28/5/2018,45
CS7709,28/5/2018,45
CS7216,28/5/2018,63
CS7245,28/5/2018,49
CS7713,28/5/2018,75
CS7940,28/5/2018,71
CS8117,28/5/2018,71
CS1951,29/5/2018,73
CS2138,29/5/2018,91
CS5136,29/5/2018,79
CS3414,29/5/2018,37
CS4628,29/5/2018,60
CS2049,29/5/2018,51
CS4629,29/5/2018,70
CS5476,29/5/2018,87
CS2257,29/5/2018,60
CS2807,29/5/2018,63
CS5711,29/5/2018,64
CS2472,29/5/2018,98
CS5251,29/5/2018,35
CS4718,29/5/2018,71
CS4564,29/5/2018,103
CS2034,29/5/2018,82
CS1582,29/5/2018,65
CS4995,29/5/2018,95
CS4272,29/5/2018,90
CS3833,29/5/2018,88
CS3362,29/5/2018,88
CS4287,29/5/2018,98
CS1868,29/5/2018,50
CS4791,29/5/2018,74
CS5525,29/5/2018,102
CS3662,29/5/2018,80
CS2602,29/5/2018,84
CS4002,29/5/2018,43
CS4566,29/5/2018,52
CS3241,29/5/2018,95
CS4278,29/5/2018,42
CS2906,29/5/2018,48
CS4374,29/5/2018,83
CS2104,29/5/2018,47
CS4427,29/5/2018,36
CS4625,29/5/2018,61
CS5333,29/5/2018,91
CS3250,29/5/2018,102
CS4664,29/5/2018,82
CS1607,29/5/2018,83
CS5676,29/5/2018,92
CS4021,29/5/2018,75
CS3181,29/5/2018,85
CS5165,29/5/2018,77
CS5187,29/5/2018,104
CS3330,29/5/2018,79
CS3672,29/5/2018,85
CS4842,29/5/2018,95
CS2373,29/5/2018,89
CS5351,29/5/2018,82
CS1383,29/5/2018,45
CS3243,29/5/2018,60
CS6100,29/5/2018,70
CS2011,29/5/2018,75
CS1809,29/5/2018,67
CS3089,29/5/2018,48
CS1379,29/5/2018,96
CS5466,29/5/2018,79
CS2145,29/5/2018,45
CS2367,29/5/2018,43
CS5031,29/5/2018,35
CS2856,29/5/2018,79
CS3794,29/5/2018,89
CS3245,29/5/2018,90
CS4101,29/5/2018,71
CS3596,29/5/2018,70
CS5640,29/5/2018,67
CS3456,29/5/2018,54
CS3182,29/5/2018,86
CS4467,29/5/2018,54
CS1197,29/5/2018,68
CS3821,29/5/2018,91
CS3641,29/5/2018,67
CS2872,29/5/2018,55
CS2811,29/5/2018,96
CS4438,29/5/2018,69
CS3630,29/5/2018,88
CS3391,29/5/2018,69
CS2245,29/5/2018,76
CS1861,29/5/2018,105
CS5300,29/5/2018,76
CS4074,29/5/2018,98
CS1985,29/5/2018,83
CS5476,29/5/2018,95
CS3884,29/5/2018,90
CS7951,29/5/2018,57
CS8049,29/5/2018,46
CS8257,29/5/2018,71
CS8472,29/5/2018,32
CS7582,29/5/2018,70
CS8602,29/5/2018,19
CS8906,29/5/2018,78
CS7607,29/5/2018,75
CS7383,29/5/2018,43
CS8011,29/5/2018,11
CS7809,29/5/2018,24
CS7379,29/5/2018,78
CS8145,29/5/2018,60
CS8367,29/5/2018,78
CS8856,29/5/2018,37
CS7197,29/5/2018,35
CS8245,29/5/2018,43
CS7985,29/5/2018,20
CS4563,30/5/2018,101
CS4550,30/5/2018,103
CS2999,30/5/2018,44
CS1129,30/5/2018,83
CS3174,30/5/2018,78
CS2608,30/5/2018,101
CS2871,30/5/2018,95
CS2424,30/5/2018,79
CS4147,30/5/2018,40
CS4784,30/5/2018,84
CS5720,30/5/2018,76
CS3337,30/5/2018,73
CS1225,30/5/2018,66
CS3943,30/5/2018,75
CS3805,30/5/2018,101
CS5780,30/5/2018,87
CS4977,30/5/2018,93
CS5415,30/5/2018,45
CS5461,30/5/2018,43
CS3272,30/5/2018,99
CS2371,30/5/2018,102
CS1812,30/5/2018,62
CS2882,30/5/2018,92
CS3071,30/5/2018,89
CS4266,30/5/2018,93
CS1241,30/5/2018,35
CS2852,30/5/2018,79
CS5315,30/5/2018,80
CS3083,30/5/2018,44
CS3908,30/5/2018,64
CS4510,30/5/2018,85
CS5176,30/5/2018,84
CS2681,30/5/2018,50
CS2662,30/5/2018,70
CS5532,30/5/2018,57
CS3330,30/5/2018,63
CS3740,30/5/2018,59
CS2627,30/5/2018,105
CS2350,30/5/2018,53
CS1121,30/5/2018,102
CS2336,30/5/2018,40
CS5649,30/5/2018,89
CS2274,30/5/2018,64
CS2292,30/5/2018,45
CS5910,30/5/2018,103
CS5899,30/5/2018,63
CS4368,30/5/2018,92
CS1507,30/5/2018,92
CS3909,30/5/2018,51
CS5405,30/5/2018,39
CS4808,30/5/2018,48
CS4123,30/5/2018,56
CS5623,30/5/2018,40
CS4082,30/5/2018,83
CS2712,30/5/2018,75
CS2179,30/5/2018,80
CS4980,30/5/2018,98
CS1503,30/5/2018,46
CS3834,30/5/2018,67
CS4267,30/5/2018,60
CS4910,30/5/2018,100
CS3986,30/5/2018,94
CS3644,30/5/2018,102
CS5446,30/5/2018,68
CS3194,30/5/2018,73
CS5200,30/5/2018,73
CS3885,30/5/2018,77
CS5843,30/5/2018,57
CS2938,30/5/2018,87
CS5980,30/5/2018,43
CS5868,30/5/2018,46
CS7129,30/5/2018,68
CS8871,30/5/2018,51
CS8424,30/5/2018,57
CS8371,30/5/2018,50
CS7812,30/5/2018,22
CS8882,30/5/2018,73
CS7241,30/5/2018,54
CS8852,30/5/2018,76
CS8627,30/5/2018,79
CS8350,30/5/2018,71
CS7121,30/5/2018,45
CS8336,30/5/2018,19
CS8274,30/5/2018,53
CS7507,30/5/2018,25
CS8712,30/5/2018,45
CS8179,30/5/2018,24
CS2309,31/5/2018,60
CS3251,31/5/2018,60
CS2001,31/5/2018,57
CS2307,31/5/2018,84
CS5921,31/5/2018,89
CS6078,31/5/2018,57
CS4195,31/5/2018,96
CS2258,31/5/2018,73
CS4663,31/5/2018,42
CS4257,31/5/2018,84
CS5660,31/5/2018,59
CS1414,31/5/2018,62
CS2743,31/5/2018,89
CS4253,31/5/2018,52
CS5325,31/5/2018,89
CS5996,31/5/2018,92
CS2819,31/5/2018,69
CS5599,31/5/2018,43
CS2085,31/5/2018,68
CS4483,31/5/2018,73
CS3406,31/5/2018,104
CS6022,31/5/2018,101
CS2662,31/5/2018,89
CS4720,31/5/2018,71
CS4647,31/5/2018,98
CS2867,31/5/2018,79
CS2563,31/5/2018,58
CS1891,31/5/2018,99
CS3384,31/5/2018,91
CS1840,31/5/2018,52
CS4577,31/5/2018,45
CS5984,31/5/2018,101
CS3414,31/5/2018,49
CS1840,31/5/2018,64
CS2974,31/5/2018,69
CS5402,31/5/2018,96
CS1845,31/5/2018,45
CS1665,31/5/2018,52
CS1166,31/5/2018,85
CS2827,31/5/2018,42
CS3964,31/5/2018,35
CS2127,31/5/2018,88
CS5910,31/5/2018,95
CS3864,31/5/2018,58
CS5287,31/5/2018,73
CS4414,31/5/2018,83
CS3920,31/5/2018,104
CS3047,31/5/2018,37
CS2501,31/5/2018,88
CS4061,31/5/2018,82
CS4072,31/5/2018,58
CS1442,31/5/2018,96
CS4647,31/5/2018,76
CS3337,31/5/2018,49
CS4870,31/5/2018,59
CS3728,31/5/2018,60
CS1568,31/5/2018,97
CS4056,31/5/2018,42
CS4166,31/5/2018,40
CS1598,31/5/2018,102
CS4940,31/5/2018,86
CS1784,31/5/2018,38
CS4001,31/5/2018,73
CS4935,31/5/2018,66
CS1142,31/5/2018,51
CS2297,31/5/2018,58
CS5179,31/5/2018,69
CS2388,31/5/2018,82
CS5790,31/5/2018,78
CS2422,31/5/2018,83
CS3181,31/5/2018,41
CS5024,31/5/2018,66
CS1491,31/5/2018,70
CS2076,31/5/2018,60
CS4080,31/5/2018,62
CS3639,31/5/2018,63
CS3452,31/5/2018,70
CS1648,31/5/2018,63
CS4020,31/5/2018,55
CS8309,31/5/2018,12
CS8001,31/5/2018,40
CS8307,31/5/2018,15
CS7414,31/5/2018,31
CS8743,31/5/2018,27
CS8819,31/5/2018,57
CS8085,31/5/2018,44
CS8662,31/5/2018,58
CS8867,31/5/2018,45
CS8563,31/5/2018,65
CS7891,31/5/2018,16
CS7840,31/5/2018,36
CS7845,31/5/2018,71
CS7665,31/5/2018,28
CS7166,31/5/2018,22
CS8827,31/5/2018,72
CS8127,31/5/2018,32
CS8501,31/5/2018,77
CS7442,31/5/2018,28
CS7568,31/5/2018,44
CS7784,31/5/2018,32
CS8297,31/5/2018,20
CS8388,31/5/2018,72
CS8422,31/5/2018,68
CS7491,31/5/2018,72
CS8076,31/5/2018,32
CS4993,1/6/2018,86
CS2971,1/6/2018,57
CS2399,1/6/2018,83
CS4027,1/6/2018,78
CS5311,1/6/2018,48
CS2747,1/6/2018,74
CS5184,1/6/2018,97
CS5238,1/6/2018,77
CS3373,1/6/2018,82
CS2793,1/6/2018,39
CS1301,1/6/2018,82
CS4561,1/6/2018,96
CS3166,1/6/2018,78
CS5445,1/6/2018,44
CS5743,1/6/2018,47
CS5728,1/6/2018,91
CS2449,1/6/2018,43
CS4473,1/6/2018,61
CS3073,1/6/2018,70
CS2678,1/6/2018,90
CS4402,1/6/2018,95
CS3851,1/6/2018,84
CS2702,1/6/2018,76
CS5707,1/6/2018,84
CS1495,1/6/2018,49
CS3061,1/6/2018,55
CS4177,1/6/2018,103
CS5471,1/6/2018,77
CS2041,1/6/2018,36
CS2173,1/6/2018,48
CS6044,1/6/2018,85
CS1133,1/6/2018,75
CS6047,1/6/2018,45
CS1991,1/6/2018,102
CS2259,1/6/2018,55
CS6062,1/6/2018,99
CS3770,1/6/2018,37
CS3061,1/6/2018,90
CS3364,1/6/2018,81
CS5130,1/6/2018,51
CS1366,1/6/2018,100
CS2030,1/6/2018,52
CS1838,1/6/2018,74
CS5174,1/6/2018,60
CS2970,1/6/2018,98
CS3554,1/6/2018,65
CS3395,1/6/2018,48
CS5947,1/6/2018,67
CS1505,1/6/2018,66
CS1463,1/6/2018,95
CS1965,1/6/2018,100
CS3098,1/6/2018,72
CS2159,1/6/2018,48
CS1937,1/6/2018,64
CS2037,1/6/2018,71
CS1650,1/6/2018,79
CS4419,1/6/2018,54
CS5026,1/6/2018,61
CS3055,1/6/2018,104
CS2801,1/6/2018,89
CS3528,1/6/2018,79
CS1452,1/6/2018,68
CS5131,1/6/2018,96
CS4079,1/6/2018,54
CS3305,1/6/2018,41
CS3775,1/6/2018,79
CS3519,1/6/2018,95
CS4991,1/6/2018,45
CS2877,1/6/2018,41
CS5652,1/6/2018,37
CS2202,1/6/2018,47
CS2495,1/6/2018,39
CS3179,1/6/2018,39
CS2523,1/6/2018,78
CS2616,1/6/2018,36
CS1840,1/6/2018,46
CS3535,1/6/2018,52
CS3232,1/6/2018,99
CS4202,1/6/2018,65
CS8971,1/6/2018,25
CS8747,1/6/2018,40
CS8793,1/6/2018,34
CS7301,1/6/2018,64
CS8449,1/6/2018,74
CS8678,1/6/2018,41
CS7495,1/6/2018,79
CS8041,1/6/2018,19
CS7133,1/6/2018,23
CS7991,1/6/2018,47
CS8259,1/6/2018,73
CS7366,1/6/2018,50
CS7838,1/6/2018,54
CS8970,1/6/2018,31
CS7505,1/6/2018,46
CS7463,1/6/2018,48
CS7965,1/6/2018,70
CS8159,1/6/2018,19
CS7937,1/6/2018,66
CS8037,1/6/2018,34
CS7650,1/6/2018,48
CS8801,1/6/2018,63
CS7452,1/6/2018,58
CS8877,1/6/2018,53
CS8202,1/6/2018,72
CS8495,1/6/2018,21
CS8523,1/6/2018,70
CS8616,1/6/2018,29
CS2781,2/6/2018,51
CS4149,2/6/2018,51
CS2799,2/6/2018,37
CS5695,2/6/2018,88
CS5279,2/6/2018,76
CS2582,2/6/2018,66
CS2665,2/6/2018,45
CS4911,2/6/2018,61
CS5361,2/6/2018,44
CS4167,2/6/2018,62
CS2195,2/6/2018,67
CS3111,2/6/2018,95
CS1507,2/6/2018,55
CS3196,2/6/2018,63
CS4095,2/6/2018,80
CS4773,2/6/2018,82
CS4507,2/6/2018,36
CS3222,2/6/2018,59
CS2146,2/6/2018,94
CS6096,2/6/2018,79
CS3695,2/6/2018,94
CS1350,2/6/2018,41
CS3138,2/6/2018,72
CS2593,2/6/2018,99
CS5923,2/6/2018,98
CS4157,2/6/2018,79
CS5971,2/6/2018,101
CS2926,2/6/2018,63
CS3299,2/6/2018,41
CS2875,2/6/2018,74
CS2609,2/6/2018,64
CS2732,2/6/2018,93
CS2404,2/6/2018,87
CS3312,2/6/2018,91
CS5647,2/6/2018,44
CS2176,2/6/2018,77
CS1381,2/6/2018,85
CS1901,2/6/2018,58
CS1650,2/6/2018,36
CS3018,2/6/2018,86
CS3890,2/6/2018,75
CS5795,2/6/2018,88
CS1117,2/6/2018,46
CS1278,2/6/2018,37
CS2929,2/6/2018,92
CS3330,2/6/2018,50
CS4792,2/6/2018,64
CS1952,2/6/2018,46
CS4852,2/6/2018,75
CS5917,2/6/2018,71
CS5045,2/6/2018,99
CS2249,2/6/2018,41
CS4330,2/6/2018,54
CS5767,2/6/2018,78
CS1994,2/6/2018,53
CS1793,2/6/2018,41
CS3476,2/6/2018,93
CS4735,2/6/2018,103
CS1608,2/6/2018,46
CS4669,2/6/2018,76
CS3614,2/6/2018,72
CS4571,2/6/2018,46
CS4012,2/6/2018,80
CS2068,2/6/2018,88
CS3846,2/6/2018,36
CS4174,2/6/2018,58
CS3365,2/6/2018,103
CS8781,2/6/2018,57
CS8665,2/6/2018,48
CS7507,2/6/2018,17
CS8146,2/6/2018,54
CS8593,2/6/2018,44
CS8926,2/6/2018,63
CS8732,2/6/2018,27
CS8404,2/6/2018,55
CS8176,2/6/2018,34
CS7381,2/6/2018,64
CS7901,2/6/2018,64
CS7650,2/6/2018,79
CS8929,2/6/2018,38
CS8249,2/6/2018,44
CS7994,2/6/2018,39
CS7608,2/6/2018,65
CS5708,3/6/2018,89
CS6048,3/6/2018,60
CS4403,3/6/2018,60
CS5049,3/6/2018,44
CS2046,3/6/2018,90
CS5652,3/6/2018,54
CS3332,3/6/2018,73
CS4664,3/6/2018,64
CS5655,3/6/2018,68
CS4453,3/6/2018,63
CS2813,3/6/2018,68
CS5625,3/6/2018,53
CS3730,3/6/2018,55
CS4363,3/6/2018,52
CS5409,3/6/2018,104
CS4996,3/6/2018,65
CS4800,3/6/2018,105
CS3134,3/6/2018,43
CS4237,3/6/2018,57
CS2582,3/6/2018,87
CS4494,3/6/2018,74
CS5951,3/6/2018,45
CS4664,3/6/2018,77
CS3676,3/6/2018,55
CS2551,3/6/2018,51
CS2227,3/6/2018,102
CS3660,3/6/2018,86
CS1176,3/6/2018,59
CS3694,3/6/2018,101
CS4623,3/6/2018,37
CS2515,3/6/2018,37
CS4648,3/6/2018,48
CS2682,3/6/2018,96
CS1598,3/6/2018,36
CS5700,3/6/2018,97
CS5880,3/6/2018,36
CS5502,3/6/2018,51
CS1145,3/6/2018,80
CS3900,3/6/2018,44
CS2467,3/6/2018,95
CS1754,3/6/2018,72
CS5448,3/6/2018,99
CS2252,3/6/2018,65
CS1472,3/6/2018,35
CS5334,3/6/2018,54
CS3417,3/6/2018,47
CS3594,3/6/2018,59
CS5882,3/6/2018,75
CS3613,3/6/2018,94
CS2116,3/6/2018,47
CS4069,3/6/2018,77
CS3692,3/6/2018,83
CS2444,3/6/2018,69
CS1905,3/6/2018,41
CS4201,3/6/2018,70
CS3198,3/6/2018,81
CS4213,3/6/2018,84
CS3531,3/6/2018,43
CS4723,3/6/2018,38
CS2433,3/6/2018,57
CS4247,3/6/2018,101
CS3918,3/6/2018,60
CS3179,3/6/2018,69
CS3199,3/6/2018,42
CS3596,3/6/2018,67
CS5317,3/6/2018,92
CS2961,3/6/2018,78
CS5000,3/6/2018,47
CS2737,3/6/2018,91
CS3599,3/6/2018,54
CS1200,3/6/2018,94
CS3619,3/6/2018,41
CS2893,3/6/2018,47
CS4109,3/6/2018,38
CS5420,3/6/2018,41
CS5276,3/6/2018,62
CS5311,3/6/2018,53
CS3773,3/6/2018,80
CS4636,3/6/2018,58
CS8046,3/6/2018,25
CS8551,3/6/2018,36
CS8515,3/6/2018,79
CS8682,3/6/2018,11
CS7598,3/6/2018,77
CS7145,3/6/2018,31
CS8467,3/6/2018,48
CS7754,3/6/2018,27
CS8252,3/6/2018,71
CS7472,3/6/2018,17
CS8116,3/6/2018,49
CS7905,3/6/2018,43
CS8433,3/6/2018,33
CS7200,3/6/2018,53
CS8893,3/6/2018,35
CS5546,4/6/2018,62
CS2748,4/6/2018,100
CS4573,4/6/2018,104
CS4914,4/6/2018,74
CS1695,4/6/2018,49
CS3637,4/6/2018,74
CS4579,4/6/2018,49
CS1326,4/6/2018,61
CS2077,4/6/2018,36
CS4821,4/6/2018,48
CS2059,4/6/2018,67
CS4478,4/6/2018,105
CS5204,4/6/2018,76
CS2881,4/6/2018,77
CS5513,4/6/2018,58
CS1790,4/6/2018,58
CS4089,4/6/2018,51
CS4068,4/6/2018,100
CS2653,4/6/2018,53
CS5637,4/6/2018,63
CS2554,4/6/2018,63
CS2441,4/6/2018,57
CS1475,4/6/2018,105
CS5447,4/6/2018,78
CS5246,4/6/2018,102
CS2166,4/6/2018,55
CS3232,4/6/2018,66
CS4742,4/6/2018,69
CS5192,4/6/2018,39
CS4337,4/6/2018,87
CS6065,4/6/2018,74
CS4175,4/6/2018,47
CS3894,4/6/2018,94
CS2250,4/6/2018,90
CS1294,4/6/2018,76
CS1658,4/6/2018,77
CS4812,4/6/2018,71
CS1847,4/6/2018,73
CS1175,4/6/2018,38
CS1191,4/6/2018,101
CS2052,4/6/2018,94
CS4446,4/6/2018,49
CS2717,4/6/2018,65
CS4800,4/6/2018,45
CS5124,4/6/2018,72
CS3924,4/6/2018,87
CS1758,4/6/2018,100
CS4889,4/6/2018,90
CS3502,4/6/2018,37
CS2612,4/6/2018,58
CS4216,4/6/2018,39
CS1979,4/6/2018,70
CS1821,4/6/2018,101
CS3842,4/6/2018,43
CS3666,4/6/2018,52
CS3447,4/6/2018,98
CS1179,4/6/2018,90
CS5782,4/6/2018,73
CS4524,4/6/2018,65
CS4304,4/6/2018,82
CS2633,4/6/2018,53
CS3069,4/6/2018,62
CS4232,4/6/2018,51
CS5989,4/6/2018,77
CS1402,4/6/2018,103
CS3258,4/6/2018,95
CS3010,4/6/2018,87
CS4413,4/6/2018,46
CS5675,4/6/2018,59
CS1855,4/6/2018,45
CS3747,4/6/2018,72
CS3557,4/6/2018,64
CS2773,4/6/2018,89
CS1142,4/6/2018,82
CS5650,4/6/2018,46
CS2331,4/6/2018,53
CS3982,4/6/2018,101
CS5868,4/6/2018,97
CS2452,4/6/2018,55
CS3355,4/6/2018,103
CS1210,4/6/2018,36
CS1830,4/6/2018,52
CS8748,4/6/2018,36
CS7695,4/6/2018,63
CS8059,4/6/2018,59
CS7790,4/6/2018,38
CS8653,4/6/2018,38
CS8554,4/6/2018,45
CS8441,4/6/2018,68
CS8166,4/6/2018,23
CS7294,4/6/2018,18
CS7658,4/6/2018,52
CS7847,4/6/2018,11
CS7191,4/6/2018,68
CS8052,4/6/2018,46
CS8717,4/6/2018,75
CS7758,4/6/2018,52
CS8612,4/6/2018,49
CS7979,4/6/2018,56
CS7402,4/6/2018,30
CS7855,4/6/2018,57
CS8773,4/6/2018,54
CS7142,4/6/2018,68
CS8331,4/6/2018,43
CS4530,5/6/2018,40
CS5952,5/6/2018,99
CS2484,5/6/2018,41
CS3085,5/6/2018,68
CS3469,5/6/2018,78
CS1611,5/6/2018,101
CS4802,5/6/2018,43
CS2924,5/6/2018,80
CS1212,5/6/2018,55
CS5629,5/6/2018,104
CS4311,5/6/2018,42
CS1414,5/6/2018,97
CS4992,5/6/2018,87
CS3119,5/6/2018,50
CS5861,5/6/2018,48
CS2517,5/6/2018,85
CS4135,5/6/2018,69
CS5710,5/6/2018,105
CS5789,5/6/2018,49
CS1144,5/6/2018,67
CS2070,5/6/2018,94
CS3274,5/6/2018,37
CS3373,5/6/2018,41
CS2428,5/6/2018,72
CS3213,5/6/2018,64
CS2923,5/6/2018,83
CS5127,5/6/2018,86
CS2830,5/6/2018,95
CS3761,5/6/2018,37
CS1904,5/6/2018,62
CS3639,5/6/2018,85
CS4518,5/6/2018,50
CS1930,5/6/2018,66
CS4854,5/6/2018,105
CS5323,5/6/2018,53
CS1767,5/6/2018,38
CS2375,5/6/2018,105
CS5866,5/6/2018,104
CS6009,5/6/2018,51
CS2719,5/6/2018,84
CS4970,5/6/2018,102
CS5676,5/6/2018,59
CS2308,5/6/2018,35
CS1578,5/6/2018,67
CS3244,5/6/2018,47
CS5755,5/6/2018,82
CS3889,5/6/2018,58
CS1411,5/6/2018,83
CS1725,5/6/2018,39
CS5539,5/6/2018,35
CS3155,5/6/2018,96
CS1363,5/6/2018,52
CS5434,5/6/2018,76
CS1820,5/6/2018,102
CS4963,5/6/2018,58
CS1590,5/6/2018,95
CS4885,5/6/2018,101
CS1939,5/6/2018,98
CS5491,5/6/2018,36
CS5349,5/6/2018,54
CS2441,5/6/2018,58
CS3329,5/6/2018,46
CS3184,5/6/2018,54
CS5122,5/6/2018,68
CS1534,5/6/2018,67
CS3390,5/6/2018,61
CS2235,5/6/2018,98
CS1722,5/6/2018,52
CS3499,5/6/2018,50
CS1183,5/6/2018,50
CS2536,5/6/2018,68
CS2063,5/6/2018,37
CS7611,5/6/2018,22
CS8924,5/6/2018,22
CS7212,5/6/2018,76
CS7414,5/6/2018,70
CS7144,5/6/2018,69
CS8070,5/6/2018,15
CS7904,5/6/2018,14
CS7930,5/6/2018,54
CS8375,5/6/2018,45
CS8308,5/6/2018,42
CS7578,5/6/2018,37
CS7411,5/6/2018,27
CS7363,5/6/2018,32
CS7820,5/6/2018,54
CS7590,5/6/2018,66
CS7939,5/6/2018,67
CS8441,5/6/2018,59
CS7534,5/6/2018,68
CS8235,5/6/2018,76
CS7722,5/6/2018,43
CS1783,6/6/2018,81
CS4048,6/6/2018,83
CS5992,6/6/2018,63
CS1272,6/6/2018,64
CS3064,6/6/2018,95
CS2004,6/6/2018,53
CS5679,6/6/2018,53
CS3721,6/6/2018,73
CS2438,6/6/2018,46
CS1772,6/6/2018,67
CS1381,6/6/2018,75
CS2051,6/6/2018,71
CS4570,6/6/2018,73
CS3875,6/6/2018,50
CS4838,6/6/2018,53
CS1670,6/6/2018,54
CS1490,6/6/2018,85
CS5882,6/6/2018,54
CS1484,6/6/2018,60
CS2402,6/6/2018,96
CS1571,6/6/2018,78
CS5630,6/6/2018,56
CS5028,6/6/2018,71
CS2070,6/6/2018,81
CS5712,6/6/2018,44
CS5051,6/6/2018,63
CS2273,6/6/2018,83
CS2940,6/6/2018,73
CS2146,6/6/2018,57
CS1597,6/6/2018,74
